date,sigma,correl,corr.th,corr.ex,port.var,index.omega,index.alpha,index.beta,index.sigma,index.residual,index.return,index.var,X1.omega,X1.alpha,X1.beta,X1.sigma,X1.residual,X1.return,X1.var,X2.omega,X2.alpha,X2.beta,X2.sigma,X2.residual,X2.return,X2.var,X3.omega,X3.alpha,X3.beta,X3.sigma
538,1%,30%,NA,NA,NA,0.0000006,0.0000000,0.9827589,0.0059204,0.7100384,0.0042037,NA,0.0000006,0.0000000,0.9946870,0.0108668,0.4830635,0.0052493,NA,0.0000929,0.0610183,0.0000000,0.0096609,0.7294179,0.0070469,NA,0.0000145,0.0000000,0.8639483,0.0103118
539,1%,30%,NA,NA,NA,0.0000168,0.0000000,0.5099404,0.0058493,-0.9154164,-0.0053546,NA,0.0000432,0.0000000,0.6231870,0.0107029,-0.4685927,-0.0050153,NA,0.0000429,0.0478858,0.5179610,0.0096629,-0.7929074,-0.0076618,NA,0.0000228,0.0000000,0.7842776,0.0102772
540,1%,30%,NA,NA,NA,0.0000009,0.0000000,0.9750788,0.0059044,-0.2449304,-0.0014462,NA,0.0000014,0.0000000,0.9881139,0.0108304,-0.9993917,-0.0108238,NA,0.0000924,0.0678930,0.0000000,0.0098161,-0.6769850,-0.0066454,NA,0.0000060,0.0000000,0.9431430,0.0102676
541,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0060054,-1.9493462,-0.0117067,NA,0.0000011,0.0000000,0.9905814,0.0108573,-1.2569049,-0.0136466,NA,0.0000906,0.0737057,0.0000000,0.0096904,-1.1516086,-0.0111596,NA,0.0000064,0.0000000,0.9390909,0.0102497
542,1%,30%,NA,NA,NA,0.0000000,0.0000000,1.0000000,0.0059930,0.8414393,0.0050427,NA,0.0000018,0.0000000,0.9848411,0.0108129,0.1305391,0.0014115,NA,0.0000913,0.0733434,0.0000000,0.0100219,1.2905698,0.0129339,NA,0.0000059,0.0000000,0.9455763,0.0104000
543,1%,30%,NA,NA,NA,0.0000009,0.0000000,0.9741484,0.0059345,-0.3964060,-0.0023525,NA,0.0000018,0.0000000,0.9849134,0.0108320,-1.1822493,-0.0128061,NA,0.0000918,0.0764647,0.0000000,0.0102255,1.5098958,0.0154395,NA,0.0000063,0.0000000,0.9419939,0.0103993
544,1%,30%,NA,NA,NA,0.0000011,0.0000000,0.9694729,0.0059245,0.5181813,0.0030700,NA,0.0000024,0.0000000,0.9796680,0.0107978,-0.1592491,-0.0017195,NA,0.0000611,0.0675298,0.3155974,0.0104857,0.5609529,0.0058820,NA,0.0000068,0.0000000,0.9371449,0.0103843
545,1%,30%,NA,NA,NA,0.0000012,0.0000000,0.9661582,0.0059191,-0.7391650,-0.0043752,NA,0.0000026,0.0000000,0.9778108,0.0107931,-0.9105656,-0.0098278,NA,0.0000915,0.0721875,0.0000000,0.0096970,-0.5671832,-0.0055000,NA,0.0000067,0.0000000,0.9386841,0.0104466
546,1%,30%,NA,NA,NA,0.0000012,0.0000000,0.9652278,0.0059253,-1.1763198,-0.0069700,NA,0.0000031,0.0000000,0.9729800,0.0107676,-0.0089953,-0.0000969,NA,0.0000901,0.0771273,0.0000000,0.0096148,-0.1549079,-0.0014894,NA,0.0000072,0.0000000,0.9342222,0.0104263
547,1%,30%,NA,NA,NA,0.0000014,0.0000000,0.9611280,0.0059128,0.0062619,0.0000370,NA,0.0000035,0.0000000,0.9695082,0.0107507,0.5545717,0.0059620,NA,0.0000896,0.0819514,0.0000000,0.0094779,0.1009261,0.0009566,NA,0.0000235,0.0000000,0.7833386,0.0104047
548,1%,30%,NA,NA,NA,0.0000014,0.0000000,0.9590217,0.0059115,0.9034591,0.0053408,NA,0.0000040,0.0000000,0.9655405,0.0107311,0.3520435,0.0037778,NA,0.0000903,0.0782090,0.0000000,0.0095070,1.4725822,0.0139998,NA,0.0000000,0.0000000,0.9997046,0.0100023
549,1%,30%,NA,NA,NA,0.0000015,0.0000000,0.9556438,0.0059027,0.4944681,0.0029187,NA,0.0000044,0.0000000,0.9619112,0.0107138,-0.4754855,-0.0050943,NA,0.0000903,0.0790267,0.0000000,0.0102842,1.1617527,0.0119477,NA,0.0000083,0.0000000,0.9235026,0.0104097
550,1%,30%,NA,NA,NA,0.0000092,0.0000000,0.7355407,0.0058936,-1.0735323,-0.0063270,NA,0.0000046,0.0000000,0.9602259,0.0107157,-1.0031875,-0.0107499,NA,0.0000904,0.0821166,0.0000000,0.0101059,-1.5297982,-0.0154600,NA,0.0000235,0.0000000,0.7837350,0.0104206
551,1%,30%,NA,NA,NA,0.0000074,0.0000000,0.7864380,0.0058990,-1.1782072,-0.0069503,NA,0.0000299,0.0000000,0.7378474,0.0106798,-0.6057880,-0.0064697,NA,0.0000904,0.0792193,0.0000000,0.0104564,-0.0126487,-0.0001323,NA,0.0000235,0.0000000,0.7842958,0.0104425
552,1%,30%,NA,NA,NA,0.0000092,0.0000000,0.7358115,0.0059154,1.5867975,0.0093865,NA,0.0000231,0.0000000,0.7979664,0.0106826,-1.0551352,-0.0112716,NA,0.0000910,0.0727422,0.0000000,0.0095386,1.4330403,0.0136692,NA,0.0000297,0.0000000,0.7286710,0.0104666
553,1%,30%,NA,NA,NA,0.0000092,0.0000000,0.7356953,0.0059020,-0.1399325,-0.0008259,NA,0.0000259,0.0000000,0.7723769,0.0106568,-0.0983495,-0.0010481,NA,0.0000909,0.0665720,0.0000000,0.0101654,-0.4939323,-0.0050210,NA,0.0000391,0.0000000,0.6415845,0.0104463
554,1%,30%,NA,NA,NA,0.0000016,0.0000000,0.9529450,0.0059138,-0.7615087,-0.0045034,NA,0.0000297,0.0000000,0.7386239,0.0106613,-1.2057813,-0.0128551,NA,0.0000908,0.0625357,0.0000000,0.0096098,-0.9436407,-0.0090682,NA,0.0000085,0.0000000,0.9223777,0.0104364
555,1%,30%,NA,NA,NA,0.0000164,0.0000000,0.5337663,0.0059364,-2.1950729,-0.0130308,NA,0.0000366,0.0000000,0.6793241,0.0106773,-1.4430891,-0.0154083,NA,0.0000905,0.0639392,0.0000000,0.0097845,-1.3240543,-0.0129552,NA,0.0000079,0.0000000,0.9291266,0.0105345
556,1%,30%,NA,NA,NA,0.0000016,0.0000000,0.9545291,0.0059534,0.0469078,0.0002793,NA,0.0000048,0.0000000,0.9581035,0.0107460,-1.4233566,-0.0152954,NA,0.0000908,0.0627168,0.0000000,0.0100665,1.0002068,0.0100686,NA,0.0000087,0.0000000,0.9216210,0.0105158
557,1%,30%,NA,NA,NA,0.0000018,0.0000000,0.9494598,0.0059423,-0.1371310,-0.0008149,NA,0.0000053,0.0000000,0.9538160,0.0107357,0.6365769,0.0068341,NA,0.0000910,0.0606012,0.0000000,0.0098580,-0.4761789,-0.0046942,NA,0.0000104,0.0000000,0.9058442,0.0105329
558,1%,30%,NA,NA,NA,0.0000020,0.0000000,0.9443351,0.0059316,-0.1056698,-0.0006268,NA,0.0000060,0.0000000,0.9481604,0.0107177,0.2620059,0.0028081,NA,0.0000479,0.0526076,0.4542978,0.0096939,1.1501633,0.0111496,NA,0.0000214,0.0000000,0.8068214,0.0105221
559,1%,30%,NA,NA,NA,0.0000022,0.0000000,0.9386134,0.0059244,0.5159364,0.0030566,NA,0.0000063,0.0000000,0.9449727,0.0107363,1.2707793,0.0136435,NA,0.0000466,0.0520335,0.4663015,0.0098380,-0.7305437,-0.0071871,NA,0.0000302,0.0000000,0.7274025,0.0105186
560,1%,30%,NA,NA,NA,0.0000022,0.0000000,0.9378299,0.0059499,1.6896725,0.0100534,NA,0.0000071,0.0000000,0.9381456,0.0107174,0.0588699,0.0006309,NA,0.0000521,0.0588325,0.4030569,0.0097057,1.2767742,0.0123920,NA,0.0000406,0.0000000,0.6395964,0.0106090
561,1%,30%,NA,NA,NA,0.0000094,0.0000000,0.7322166,0.0059296,-0.4584781,-0.0027186,NA,0.0000078,0.0000000,0.9315208,0.0106980,0.0273475,0.0002926,NA,0.0000356,0.0638136,0.5641831,0.0098864,0.1825596,0.0018049,NA,0.0000002,0.0000000,0.9983239,0.0103383
562,1%,30%,NA,NA,NA,0.0000094,0.0000000,0.7318348,0.0059188,-0.0914163,-0.0005411,NA,0.0000275,0.0000000,0.7581346,0.0106669,0.1531912,0.0016341,NA,0.0000369,0.0625027,0.5526294,0.0095488,0.8809785,0.0084123,NA,0.0000001,0.0000000,0.9984261,0.0103192
563,1%,30%,NA,NA,NA,0.0000026,0.0000000,0.9251516,0.0059197,0.3339617,0.0019769,NA,0.0000267,0.0000000,0.7653624,0.0106718,1.0339685,0.0110343,NA,0.0000375,0.0611042,0.5472918,0.0095778,-0.3190720,-0.0030560,NA,0.0000001,0.0000000,0.9988788,0.0102734
564,1%,30%,NA,NA,NA,0.0000095,0.0000000,0.7298302,0.0059306,1.6360138,0.0097025,NA,0.0000280,0.0000000,0.7531322,0.0106491,0.2380409,0.0025349,NA,0.0000378,0.0605329,0.5445932,0.0093959,-0.2165869,-0.0020350,NA,0.0000000,0.0000000,0.9997233,0.0102154
565,1%,30%,NA,NA,NA,0.0000095,0.0000000,0.7293082,0.0059195,-0.0382725,-0.0002266,NA,0.0000479,0.0000000,0.5771408,0.0106463,-1.2121746,-0.0129052,NA,0.0000371,0.0606844,0.5509017,0.0092705,-0.3073832,-0.0028496,NA,0.0000160,0.0000000,0.8548551,0.0104926
566,1%,30%,NA,NA,NA,0.0000129,0.0000000,0.6307116,0.0059085,-0.2674701,-0.0015804,NA,0.0000089,0.0000000,0.9213456,0.0106506,0.2826680,0.0030106,NA,0.0000370,0.0596763,0.5544064,0.0092338,-0.9873648,-0.0091171,NA,0.0000212,0.0000000,0.8070802,0.0104822
567,1%,30%,NA,NA,NA,0.0000030,0.0000000,0.9134917,0.0059112,-0.4733116,-0.0027978,NA,0.0000096,0.0000000,0.9152671,0.0106521,-0.9338764,-0.0099477,NA,0.0000357,0.0609567,0.5648565,0.0094137,-0.2525435,-0.0023774,NA,0.0000310,0.0000000,0.7164044,0.0104493
568,1%,30%,NA,NA,NA,0.0000031,0.0000000,0.9111325,0.0059308,-1.5552959,-0.0092241,NA,0.0000102,0.0000000,0.9099575,0.0106447,-0.7241638,-0.0077085,NA,0.0000417,0.0544694,0.5153590,0.0094443,2.1461899,0.0202693,NA,0.0000252,0.0000000,0.7692880,0.0104614
569,1%,30%,NA,NA,NA,0.0000034,0.0000000,0.9045636,0.0059349,-1.0597252,-0.0062894,NA,0.0000451,0.0000000,0.6003090,0.0106257,-1.0243422,-0.0108844,NA,0.0000413,0.0521163,0.5204372,0.0104457,-0.2699251,-0.0028196,NA,0.0000084,0.0000000,0.9237844,0.0104722
570,1%,30%,NA,NA,NA,0.0000036,0.0000000,0.8989391,0.0059368,0.9891494,0.0058724,NA,0.0000106,0.0000000,0.9060032,0.0106282,-0.3170289,-0.0033694,NA,0.0000376,0.0515586,0.5573650,0.0099082,-0.1510001,-0.0014961,NA,0.0000000,0.0000000,0.9998075,0.0101862
571,1%,30%,NA,NA,NA,0.0000039,0.0000000,0.8888948,0.0059357,0.8046231,0.0047760,NA,0.0000116,0.0000000,0.8969121,0.0106143,0.3336894,0.0035419,NA,0.0000385,0.0536498,0.5444742,0.0095937,0.2210083,0.0021203,NA,0.0000095,0.0000000,0.9134677,0.0104808
572,1%,30%,NA,NA,NA,0.0000042,0.0000000,0.8792541,0.0059286,-0.4596776,-0.0027252,NA,0.0000126,0.0000000,0.8881895,0.0105977,-0.1659310,-0.0017585,NA,0.0000390,0.0491467,0.5469776,0.0094896,-1.3164423,-0.0124926,NA,0.0000102,0.0000000,0.9072644,0.0104634
573,1%,30%,NA,NA,NA,0.0000045,0.0000000,0.8721026,0.0059219,-0.5452072,-0.0032287,NA,0.0000134,0.0000000,0.8806293,0.0105973,-0.8831870,-0.0093594,NA,0.0000381,0.0460722,0.5589219,0.0097883,-0.2717856,-0.0026603,NA,0.0000107,0.0000000,0.9019189,0.0104486
574,1%,30%,NA,NA,NA,0.0000050,0.0000000,0.8577957,0.0059181,0.6297606,0.0037270,NA,0.0000144,0.0000000,0.8713747,0.0105807,-0.1953282,-0.0020667,NA,0.0000386,0.0461245,0.5531911,0.0095861,-0.2763349,-0.0026490,NA,0.0000513,0.0000000,0.5291949,0.0104400
575,1%,30%,NA,NA,NA,0.0000052,0.0000000,0.8550996,0.0059983,2.6913817,0.0161437,NA,0.0000151,0.0000000,0.8670753,0.0106577,2.0718084,0.0220807,NA,0.0000396,0.0406564,0.5524671,0.0095675,1.7850084,0.0170780,NA,0.0000109,0.0000000,0.9010391,0.0105049
576,1%,30%,NA,NA,NA,0.0000056,0.0000000,0.8453451,0.0060012,1.0276532,0.0061672,NA,0.0000167,0.0000000,0.8525735,0.0106423,0.1479238,0.0015742,NA,0.0000366,0.0372101,0.5867078,0.0100615,0.4626189,0.0046547,NA,0.0000124,0.0000000,0.8874559,0.0104928
577,1%,30%,NA,NA,NA,0.0000060,0.0000000,0.8335768,0.0059963,0.6366174,0.0038174,NA,0.0000181,0.0000000,0.8400368,0.0106249,-0.0231276,-0.0002457,NA,0.0000375,0.0380225,0.5753744,0.0098302,-0.5995305,-0.0058935,NA,0.0000142,0.0000000,0.8707256,0.0104924
578,1%,30%,NA,NA,NA,0.0000067,0.0000000,0.8144387,0.0059978,0.9033880,0.0054184,NA,0.0000201,0.0000000,0.8222361,0.0106255,0.8745409,0.0092924,NA,0.0000376,0.0391093,0.5730661,0.0097046,0.6965527,0.0067598,NA,0.0000167,0.0000000,0.8485288,0.0104934
579,1%,30%,NA,NA,NA,0.0000074,0.0000000,0.7940663,0.0059912,-0.4367290,-0.0026165,NA,0.0000218,0.0000000,0.8100227,0.0107091,-2.1423833,-0.0229430,NA,0.0000394,0.0413060,0.5507247,0.0096457,-0.5319948,-0.0051314,NA,0.0000236,0.0000000,0.7849309,0.0104785
580,1%,30%,NA,NA,NA,0.0000077,0.0000000,0.7856247,0.0059896,0.8724110,0.0052254,NA,0.0000300,0.0000000,0.7378980,0.0106948,0.4683069,0.0050084,NA,0.0000391,0.0434699,0.5510462,0.0095543,-0.6232244,-0.0059545,NA,0.0000234,0.0000000,0.7866077,0.0104656
581,1%,30%,NA,NA,NA,0.0000085,0.0000000,0.7617088,0.0059839,0.4679440,0.0028001,NA,0.0000245,0.0000000,0.7853244,0.0106753,-0.0072827,-0.0000777,NA,0.0000394,0.0456596,0.5447843,0.0095147,-0.1730150,-0.0016462,NA,0.0000000,0.0000000,0.9996106,0.0099960
582,1%,30%,NA,NA,NA,0.0000094,0.0000000,0.7374853,0.0059815,0.7001026,0.0041876,NA,0.0000298,0.0000000,0.7382557,0.0106650,-0.4277113,-0.0045616,NA,0.0000393,0.0486374,0.5415628,0.0093923,0.5792647,0.0054406,NA,0.0000233,0.0000000,0.7871263,0.0104600
583,1%,30%,NA,NA,NA,0.0000112,0.0000000,0.6865520,0.0059870,0.9495064,0.0056847,NA,0.0000299,0.0000000,0.7363147,0.0106488,0.2503869,0.0026663,NA,0.0000375,0.0460989,0.5649737,0.0094299,1.1389255,0.0107399,NA,0.0000232,0.0000000,0.7872903,0.0104509
584,1%,30%,NA,NA,NA,0.0000136,0.0000000,0.6208399,0.0059903,-0.8726421,-0.0052274,NA,0.0000400,0.0000000,0.6490978,0.0106769,-1.4406370,-0.0153815,NA,0.0000423,0.0480678,0.5166920,0.0097157,-1.6582476,-0.0161110,NA,0.0000228,0.0000000,0.7908058,0.0104314
585,1%,30%,NA,NA,NA,0.0000100,0.0000000,0.7194776,0.0059824,0.6013079,0.0035973,NA,0.0000000,0.0000000,0.9995749,0.0101135,0.2984978,0.0030189,NA,0.0000416,0.0490142,0.5213839,0.0101680,-0.7360305,-0.0074840,NA,0.0000200,0.0000000,0.8163552,0.0104321
586,1%,30%,NA,NA,NA,0.0000002,0.0000000,0.9952509,0.0058215,-0.1207180,-0.0007028,NA,0.0000000,0.0000000,0.9995572,0.0100869,0.8026028,0.0080958,NA,0.0000539,0.0574210,0.3835164,0.0098686,-0.5565586,-0.0054925,NA,0.0000228,0.0000000,0.7899883,0.0104250
587,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9997238,0.0057694,-0.2200259,-0.0012694,NA,0.0000000,0.0000000,0.9995236,0.0100299,-0.2548282,-0.0025559,NA,0.0000446,0.0532752,0.4864469,0.0096923,-1.2400805,-0.0120192,NA,0.0000290,0.0000000,0.7327928,0.0104120
588,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9997129,0.0057455,-0.3810281,-0.0021892,NA,0.0000463,0.0000000,0.5878561,0.0106005,-0.2487492,-0.0026369,NA,0.0000403,0.0526974,0.5289143,0.0098722,0.0878783,0.0008675,NA,0.0000386,0.0000000,0.6453103,0.0104262
589,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9996636,0.0057108,-0.2782615,-0.0015891,NA,0.0000000,0.0000000,0.9995532,0.0100540,-1.5542028,-0.0156259,NA,0.0000894,0.0674794,0.0000000,0.0094594,0.2162897,0.0020460,NA,0.0000000,0.0000000,0.9995208,0.0098092
590,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9996177,0.0056761,-0.2196581,-0.0012468,NA,0.0000000,0.0000000,0.9995140,0.0099922,-0.0794396,-0.0007938,NA,0.0000452,0.0604097,0.4653141,0.0093520,0.0119308,0.0001116,NA,0.0000443,0.0000000,0.5889917,0.0103867
591,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9995769,0.0056503,-0.6215710,-0.0035120,NA,0.0000000,0.0000000,0.9994990,0.0099866,-1.0692846,-0.0106785,NA,0.0000497,0.0579272,0.4231691,0.0093330,-1.7474235,-0.0163087,NA,0.0000000,0.0000000,0.9994588,0.0097001
592,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9997178,0.0056627,0.3802034,0.0021530,NA,0.0000000,0.0000000,0.9994958,0.0099462,-0.3819625,-0.0037991,NA,0.0000400,0.0428738,0.5365973,0.0099338,1.6234890,0.0161274,NA,0.0000000,0.0000000,0.9994345,0.0096521
593,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9998454,0.0057194,-1.4730441,-0.0084250,NA,0.0000000,0.0000000,0.9994816,0.0099480,-1.1517297,-0.0114574,NA,0.0000429,0.0513348,0.4988975,0.0102989,-1.4519731,-0.0149537,NA,0.0000000,0.0000000,0.9994352,0.0096263
594,1%,30%,NA,NA,NA,0.0000087,0.0000000,0.7415561,0.0058033,-0.1273367,-0.0007390,NA,0.0000000,0.0000000,0.9995802,0.0099985,-1.1361678,-0.0113600,NA,0.0000472,0.0538674,0.4511775,0.0103639,1.0233570,0.0106060,NA,0.0000000,0.0000000,0.9993824,0.0095649
595,1%,30%,NA,NA,NA,0.0000086,0.0000000,0.7449528,0.0057942,-0.2567771,-0.0014878,NA,0.0000000,0.0000000,0.9995400,0.0099445,0.4439870,0.0044152,NA,0.0000886,0.0657237,0.0000000,0.0097986,0.6277946,0.0061515,NA,0.0000000,0.0000000,0.9993633,0.0095605
596,1%,30%,NA,NA,NA,0.0000123,0.0000000,0.6334143,0.0057847,0.1992443,0.0011526,NA,0.0000000,0.0000000,0.9995891,0.0100662,1.8888383,0.0190135,NA,0.0000886,0.0657709,0.0000000,0.0095439,0.1440591,0.0013749,NA,0.0000000,0.0000000,0.9994303,0.0095459
597,1%,30%,NA,NA,NA,0.0000084,0.0000000,0.7484183,0.0057803,-0.7862384,-0.0045447,NA,0.0000000,0.0000000,0.9995973,0.0100333,0.4381900,0.0043965,NA,0.0000888,0.0662847,0.0000000,0.0094323,-1.1006568,-0.0103818,NA,0.0000000,0.0000000,0.9993975,0.0094993
598,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9997408,0.0055954,0.3205006,0.0017933,NA,0.0000000,0.0000000,0.9995771,0.0099982,-0.6694920,-0.0066937,NA,0.0000885,0.0653938,0.0000000,0.0097749,0.4825732,0.0047171,NA,0.0000000,0.0000000,0.9994085,0.0095317
599,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9997248,0.0055677,0.0408618,0.0002275,NA,0.0000000,0.0000000,0.9996373,0.0101252,1.8854678,0.0190908,NA,0.0000881,0.0667857,0.0000000,0.0094644,0.5009907,0.0047416,NA,0.0000000,0.0000000,0.9993869,0.0094921
600,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9996720,0.0055311,0.0660390,0.0003653,NA,0.0000000,0.0000000,0.9995872,0.0100644,0.3552448,0.0035753,NA,0.0000881,0.0672045,0.0000000,0.0094647,0.2906032,0.0027505,NA,0.0000000,0.0000000,0.9993377,0.0094281
601,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9996528,0.0055027,0.1077769,0.0005931,NA,0.0000087,0.0000000,0.9193530,0.0103839,0.2636078,0.0027373,NA,0.0000879,0.0679996,0.0000000,0.0094007,-0.1730964,-0.0016272,NA,0.0000000,0.0000000,0.9993028,0.0093996
602,1%,30%,NA,NA,NA,0.0000092,0.0000000,0.7186705,0.0057239,-1.3236321,-0.0075763,NA,0.0000228,0.0000000,0.7906830,0.0104377,-2.0403944,-0.0212970,NA,0.0000879,0.0677745,0.0000000,0.0093865,-0.3946219,-0.0037041,NA,0.0000000,0.0000000,0.9993423,0.0094021
603,1%,30%,NA,NA,NA,0.0000081,0.0000000,0.7541336,0.0057264,-0.9869688,-0.0056518,NA,0.0000488,0.0000000,0.5506280,0.0104243,-0.0024085,-0.0000251,NA,0.0000492,0.0582887,0.4215968,0.0092828,-0.6558486,-0.0060881,NA,0.0000000,0.0000000,0.9992928,0.0093463
604,1%,30%,NA,NA,NA,0.0000148,0.0000000,0.5526575,0.0057510,-1.6723795,-0.0096179,NA,0.0000157,0.0000000,0.8561839,0.0104383,-1.4506076,-0.0151418,NA,0.0000465,0.0615800,0.4448581,0.0093102,0.3138775,0.0029223,NA,0.0000000,0.0000000,0.9993510,0.0093344
605,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9998682,0.0057004,2.1709768,0.0123755,NA,0.0000172,0.0000000,0.8428595,0.0104495,1.3001214,0.0135856,NA,0.0000549,0.0576574,0.3644663,0.0093665,1.7743196,0.0166192,NA,0.0000000,0.0000000,0.9993185,0.0093020
606,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9998181,0.0056650,-0.0968825,-0.0005488,NA,0.0000199,0.0000000,0.8187427,0.0104782,-1.6292208,-0.0170713,NA,0.0000525,0.0573750,0.3890532,0.0101179,-0.9296432,-0.0094060,NA,0.0000000,0.0000000,0.9992616,0.0092355
607,1%,30%,NA,NA,NA,0.0000045,0.0000000,0.8641912,0.0057575,0.1358557,0.0007822,NA,0.0000229,0.0000000,0.7905395,0.0104515,0.0595954,0.0006229,NA,0.0000884,0.0656851,0.0000000,0.0097058,-0.0554887,-0.0005386,NA,0.0000000,0.0000000,0.9992417,0.0092062
608,1%,30%,NA,NA,NA,0.0000076,0.0000000,0.7680848,0.0057401,-0.3133051,-0.0017984,NA,0.0000351,0.0000000,0.6776894,0.0104379,1.0428027,0.0108847,NA,0.0000878,0.0681818,0.0000000,0.0093709,-0.4722395,-0.0044253,NA,0.0000161,0.0000000,0.8379179,0.0099809
609,1%,30%,NA,NA,NA,0.0000022,0.0000000,0.9320089,0.0057467,-1.1066033,-0.0063593,NA,0.0000033,0.0000000,0.9710397,0.0105993,-2.2774560,-0.0241395,NA,0.0000890,0.0650119,0.0000000,0.0095008,-1.5799637,-0.0150109,NA,0.0000180,0.0000000,0.8200809,0.0099941
610,1%,30%,NA,NA,NA,0.0000083,0.0000000,0.7479870,0.0057293,-0.1498659,-0.0008586,NA,0.0000000,0.0000000,1.0000000,0.0107043,1.6211718,0.0173535,NA,0.0000891,0.0609311,0.0000000,0.0101419,0.3177374,0.0032224,NA,0.0000196,0.0000000,0.8034618,0.0099871
611,1%,30%,NA,NA,NA,0.0000096,0.0000000,0.7066859,0.0057212,0.4937028,0.0028245,NA,0.0000034,0.0000000,0.9695390,0.0106207,-0.1997554,-0.0021215,NA,0.0000892,0.0607079,0.0000000,0.0094785,0.7536415,0.0071434,NA,0.0000218,0.0000000,0.7811281,0.0099775
612,1%,30%,NA,NA,NA,0.0000117,0.0000000,0.6411942,0.0057158,0.9246675,0.0052852,NA,0.0000555,0.0000000,0.5050937,0.0105879,1.6750045,0.0177348,NA,0.0000897,0.0635940,0.0000000,0.0096417,1.5125260,0.0145834,NA,0.0000265,0.0000000,0.7337232,0.0099743
613,1%,30%,NA,NA,NA,0.0000025,0.0000000,0.9250756,0.0057487,-1.6977325,-0.0097598,NA,0.0000035,0.0000000,0.9687771,0.0106519,0.4911500,0.0052317,NA,0.0000891,0.0706664,0.0000000,0.0102023,-1.4771453,-0.0150703,NA,0.0000363,0.0000000,0.6344210,0.0099634
614,1%,30%,NA,NA,NA,0.0000028,0.0000000,0.9164179,0.0057467,0.8035707,0.0046179,NA,0.0000041,0.0000000,0.9638473,0.0106294,0.0143711,0.0001528,NA,0.0000895,0.0655117,0.0000000,0.0102163,-0.3636821,-0.0037155,NA,0.0000000,0.0000000,0.9992706,0.0091001
615,1%,30%,NA,NA,NA,0.0000030,0.0000000,0.9082789,0.0057466,0.9063279,0.0052083,NA,0.0000043,0.0000000,0.9622018,0.0106402,1.1582236,0.0123237,NA,0.0000893,0.0671548,0.0000000,0.0094995,-0.4672549,-0.0044387,NA,0.0000000,0.0000000,0.9994822,0.0094633
616,1%,30%,NA,NA,NA,0.0000034,0.0000000,0.8977467,0.0057540,1.1896813,0.0068454,NA,0.0000048,0.0000000,0.9576843,0.0106220,0.3331166,0.0035384,NA,0.0000892,0.0678807,0.0000000,0.0095140,0.7809138,0.0074296,NA,0.0000000,0.0000000,0.9994612,0.0094565
617,1%,30%,NA,NA,NA,0.0000039,0.0000000,0.8825315,0.0057467,0.4308920,0.0024762,NA,0.0000048,0.0000000,0.9575950,0.0106548,1.5047863,0.0160333,NA,0.0000889,0.0682432,0.0000000,0.0096260,-0.3326687,-0.0032023,NA,0.0000000,0.0000000,0.9994888,0.0094388
618,1%,30%,NA,NA,NA,0.0000048,0.0000000,0.8546452,0.0057381,0.0406825,0.0002334,NA,0.0000053,0.0000000,0.9527491,0.0106337,0.0014697,0.0000156,NA,0.0000897,0.0651172,0.0000000,0.0095049,-1.3161912,-0.0125102,NA,0.0000000,0.0000000,0.9994420,0.0093790
619,1%,30%,NA,NA,NA,0.0000063,0.0000000,0.8107680,0.0057526,-1.3779841,-0.0079269,NA,0.0000518,0.0000000,0.5360504,0.0105617,-0.1377210,-0.0014546,NA,0.0000886,0.0762590,0.0000000,0.0100253,-0.0118802,-0.0001191,NA,0.0000000,0.0000000,0.9994315,0.0093349
620,1%,30%,NA,NA,NA,0.0000083,0.0000000,0.7497164,0.0057470,-0.4596893,-0.0026418,NA,0.0000062,0.0000000,0.9444767,0.0105962,-0.3496994,-0.0037055,NA,0.0000868,0.0775472,0.0000000,0.0093143,-0.1051790,-0.0009797,NA,0.0000000,0.0000000,0.9994060,0.0093055
621,1%,30%,NA,NA,NA,0.0000083,0.0000000,0.7509954,0.0057579,1.3021424,0.0074976,NA,0.0000071,0.0000000,0.9368943,0.0105795,-0.2113727,-0.0022362,NA,0.0000862,0.0798350,0.0000000,0.0092874,-0.3692136,-0.0034290,NA,0.0000000,0.0000000,0.9993504,0.0092412
622,1%,30%,NA,NA,NA,0.0000000,0.0000000,0.9997282,0.0055753,0.9278243,0.0051729,NA,0.0000081,0.0000000,0.9277334,0.0105623,-0.0729499,-0.0007705,NA,0.0000861,0.0800107,0.0000000,0.0093314,0.9104428,0.0084957,NA,0.0000000,0.0000000,0.9993004,0.0091807
